"Last update date","Town number","Town","Total cases ","Confirmed cases","Probable cases","Case rate","Total deaths","Confirmed deaths","Probable deaths","People tested","Rate tested per 100k","Number of tests","Number of positives","Number of negatives","Number of indeterminates"
"11/30/2020","129","Somers","433","389","44","3,997","6","5","1","3,495","32,260","6,980","418","6,531","31"
"11/30/2020","130","Southbury","439","416","23","2,233","36","32","4","7,605","38,690","18,581","555","17,910","116"
"11/30/2020","131","Southington","1,045","955","90","2,385","39","34","5","15,605","35,622","36,351","1,214","35,090","47"
"11/30/2020","132","South Windsor","494","468","26","1,896","33","21","12","8,371","32,129","16,366","561","15,784","21"
"11/30/2020","133","Sprague","61","60","1","2,111","1","1","0","1,367","47,317","2,813","73","2,739","1"
"11/30/2020","134","Stafford","207","193","14","1,742","22","16","6","2,815","23,687","6,720","248","6,463","9"
"11/30/2020","135","Stamford","6,343","6,026","317","4,888","213","185","28","50,185","38,671","93,880","7,892","85,853","135"
"11/30/2020","136","Sterling","65","65","0","1,720","0","0","0","1,055","27,910","2,004","70","1,933","1"
"11/30/2020","137","Stonington","203","193","10","1,100","1","0","1","6,232","33,780","11,678","234","11,439","5"
"11/30/2020","138","Stratford","1,807","1,650","157","3,477","86","63","23","18,384","35,376","38,036","2,060","35,901","75"
"11/30/2020","139","Suffield","388","355","33","2,465","20","12","8","6,629","42,108","16,675","417","16,251","7"
"11/30/2020","140","Thomaston","216","195","21","2,857","2","2","0","2,716","35,926","6,095","250","5,836","9"
"11/30/2020","141","Thompson","109","106","3","1,160","2","1","1","1,982","21,096","3,624","119","3,501","4"
"11/30/2020","142","Tolland","262","241","21","1,788","4","2","2","4,893","33,388","9,952","283","9,662","7"
"11/30/2020","143","Torrington","1,340","1,287","53","3,915","99","86","13","14,122","41,259","37,370","1,590","35,661","119"
"11/30/2020","144","Trumbull","1,163","1,044","119","3,248","125","84","41","12,903","36,040","28,977","1,310","27,609","58"
"11/30/2020","145","Union","5","4","1","595","0","0","0","150","17,857","301","4","296","1"
"11/30/2020","146","Vernon","663","609","54","2,263","26","23","3","9,767","33,331","21,200","725","20,443","32"
"11/30/2020","147","Voluntown","37","37","0","1,460","1","1","0","986","38,895","1,792","46","1,744","2"
"11/30/2020","148","Wallingford","1,541","1,456","85","3,460","95","85","10","18,434","41,392","54,377","1,892","52,381","104"
"11/30/2020","149","Warren","9","7","2","643","0","0","0","287","20,515","569","8","558","3"
"11/30/2020","150","Washington","59","57","2","1,718","2","2","0","1,540","44,846","2,997","65","2,908","24"
"11/30/2020","151","Waterbury","5,776","5,407","369","5,344","202","173","29","40,740","37,690","106,062","7,039","98,720","303"
"11/30/2020","152","Waterford","505","484","21","2,674","34","22","12","8,265","43,760","17,987","558","17,419","10"
"11/30/2020","153","Watertown","699","641","58","3,230","13","12","1","8,438","38,991","21,634","838","20,754","42"
"11/30/2020","154","Westbrook","121","114","7","1,750","0","0","0","2,554","36,940","4,424","139","4,284","1"
"11/30/2020","155","West Hartford","1,716","1,574","142","2,726","161","111","50","23,892","37,961","56,676","1,965","54,633","78"
"11/30/2020","156","West Haven","2,023","1,867","156","3,686","79","69","10","18,108","32,996","41,362","2,422","38,873","67"
"11/30/2020","157","Weston","199","179","20","1,942","2","2","0","4,124","40,246","6,680","215","6,427","38"
"11/30/2020","158","Westport","699","643","56","2,486","24","16","8","12,861","45,744","23,922","802","23,016","104"
"11/30/2020","159","Wethersfield","686","656","30","2,630","14","13","1","9,398","36,033","19,154","803","18,326","25"
"11/30/2020","160","Willington","79","74","5","1,342","1","1","0","1,750","29,727","3,404","78","3,325","1"
"11/30/2020","161","Wilton","470","420","50","2,555","44","23","21","7,181","39,034","12,478","533","11,809","136"
"11/30/2020","162","Winchester","174","171","3","1,633","2","2","0","3,815","35,805","7,856","189","7,656","11"
"11/30/2020","163","Windham","967","956","11","3,914","13","13","0","10,710","43,350","24,975","1,119","23,818","38"
"11/30/2020","164","Windsor","1,082","1,021","61","3,762","112","77","35","11,305","39,308","29,085","1,269","27,769","47"
"11/30/2020","165","Windsor Locks","300","287","13","2,330","24","22","2","4,068","31,594","8,531","359","8,160","12"
"11/30/2020","166","Wolcott","595","555","40","3,574","13","10","3","6,132","36,831","14,672","729","13,903","40"
"11/30/2020","167","Woodbridge","232","206","26","2,635","35","30","5","3,558","40,409","7,537","327","7,194","16"
"11/30/2020","168","Woodbury","190","179","11","1,992","2","2","0","3,396","35,609","7,129","209","6,901","19"
"11/30/2020","169","Woodstock","92","90","2","1,170","0","0","0","2,465","31,353","4,367","99","4,263","5"
"11/29/2020","1","Andover","34","33","1","1,052","0","0","0","1,029","31,848","1,770","34","1,736","0"
"11/29/2020","2","Ansonia","696","645","51","3,718","12","9","3","6,297","33,636","13,226","809","12,371","46"
"11/29/2020","3","Ashford","49","46","3","1,150","3","2","1","1,356","31,824","2,687","54","2,632","1"
"11/29/2020","4","Avon","387","369","18","2,115","52","42","10","6,980","38,138","14,770","415","14,324","31"
"11/29/2020","5","Barkhamsted","61","58","3","1,683","0","0","0","1,205","33,251","2,394","66","2,316","12"
"11/29/2020","6","Beacon Falls","158","150","8","2,556","0","0","0","2,080","33,646","4,260","177","4,072","11"
"11/29/2020","7","Berlin","486","452","34","2,379","19","16","3","7,101","34,754","15,731","567","15,148","16"
"11/29/2020","8","Bethany","113","105","8","2,062","2","1","1","1,946","35,517","3,829","141","3,682","6"
"11/29/2020","9","Bethel","652","578","74","3,307","31","23","8","7,494","38,014","16,190","733","15,285","172"
"11/29/2020","10","Bethlehem","60","54","6","1,753","3","2","1","1,081","31,590","2,280","66","2,209","5"
"11/29/2020","11","Bloomfield","890","843","47","4,178","93","75","18","8,984","42,176","30,631","1,075","29,465","91"
"11/29/2020","12","Bolton","62","56","6","1,268","3","3","0","1,588","32,474","2,920","75","2,843","2"
"11/29/2020","13","Bozrah","40","40","0","1,577","1","1","0","988","38,944","1,955","48","1,905","2"
"11/29/2020","14","Branford","680","600","80","2,428","43","39","4","10,268","36,665","21,629","849","20,763","17"
"11/29/2020","15","Bridgeport","8,334","7,863","471","5,752","176","131","45","56,448","38,957","123,855","9,590","114,001","264"
"11/29/2020","16","Bridgewater","28","23","5","1,706","0","0","0","542","33,029","1,045","32","1,000","13"
"11/29/2020","17","Bristol","1,748","1,655","93","2,912","90","78","12","21,511","35,833","53,943","1,985","51,844","114"
"11/29/2020","18","Brookfield","462","413","49","2,717","11","7","4","6,315","37,143","11,955","520","11,267","168"
"11/29/2020","19","Brooklyn","270","266","4","3,261","0","0","0","3,175","38,345","6,799","300","6,492","7"
"11/29/2020","20","Burlington","129","124","5","1,335","1","1","0","3,231","33,430","6,293","147","6,137","9"
"11/29/2020","21","Canaan","3","3","0","284","0","0","0","408","38,673","864","4","848","12"
"11/29/2020","22","Canterbury","84","83","1","1,647","1","1","0","1,793","35,157","3,267","94","3,171","2"
"11/29/2020","23","Canton","180","168","12","1,753","30","23","7","3,298","32,113","6,896","194","6,696","6"
"11/29/2020","24","Chaplin","36","34","2","1,596","0","0","0","750","33,245","1,473","38","1,434","1"
"11/29/2020","25","Cheshire","645","603","42","2,210","27","23","4","12,113","41,513","27,763","757","26,980","26"
"11/29/2020","26","Chester","86","85","1","2,034","13","12","1","1,635","38,662","3,997","123","3,862","12"
"11/29/2020","27","Clinton","248","237","11","1,915","3","3","0","4,654","35,938","8,535","289","8,239","7"
"11/29/2020","28","Colchester","308","291","17","1,933","15","11","4","6,386","40,073","13,999","360","13,618","21"
"11/29/2020","29","Colebrook","17","15","2","1,210","0","0","0","439","31,246","895","16","877","2"
"11/29/2020","30","Columbia","63","62","1","1,170","1","1","0","1,864","34,615","3,614","73","3,541","0"
"11/29/2020","31","Cornwall","19","19","0","1,389","0","0","0","706","51,608","1,150","24","1,108","18"
"11/29/2020","32","Coventry","189","182","7","1,522","2","1","1","4,088","32,931","7,777","202","7,569","6"
"11/29/2020","33","Cromwell","385","360","25","2,769","33","21","12","6,030","43,366","14,847","421","14,403","23"
"11/29/2020","34","Danbury","5,543","5,026","517","6,542","134","115","19","35,655","42,081","73,381","6,581","66,316","484"
"11/29/2020","35","Darien","494","451","43","2,271","5","4","1","8,452","38,854","13,938","581","13,328","29"
"11/29/2020","36","Deep River","73","66","7","1,636","0","0","0","1,598","35,806","3,176","77","3,097","2"
"11/29/2020","37","Derby","433","409","24","3,460","6","6","0","4,269","34,111","8,715","489","8,202","24"
"11/29/2020","38","Durham","153","137","16","2,126","2","1","1","2,825","39,263","6,198","168","6,021","9"
"11/29/2020","39","Eastford","22","21","1","1,229","1","1","0","428","23,911","823","23","800","0"
"11/29/2020","40","East Granby","59","56","3","1,146","0","0","0","1,649","32,038","3,143","71","3,071","1"
"11/29/2020","41","East Haddam","118","114","4","1,313","2","2","0","2,857","31,787","5,835","131","5,699","5"
"11/29/2020","42","East Hampton","190","178","12","1,478","3","0","3","4,613","35,888","8,974","231","8,740","3"
"11/29/2020","43","East Hartford","2,199","2,109","90","4,398","103","74","29","19,231","38,464","48,489","2,563","45,820","106"
"11/29/2020","44","East Haven","892","746","146","3,108","41","25","16","9,783","34,088","20,553","1,032","19,505","16"
"11/29/2020","45","East Lyme","372","351","21","1,995","35","26","9","7,844","42,070","15,779","414","15,358","7"
"11/29/2020","46","Easton","119","110","9","1,583","2","1","1","2,405","31,994","3,915","125","3,786","4"
"11/29/2020","47","East Windsor","392","370","22","3,446","39","28","11","3,793","33,345","10,163","488","9,642","33"
"11/29/2020","48","Ellington","243","224","19","1,491","6","6","0","4,946","30,345","8,960","264","8,690","6"
"11/29/2020","49","Enfield","1,159","1,108","51","2,606","25","23","2","12,998","29,231","26,914","1,281","25,574","59"
"11/29/2020","50","Essex","114","107","7","1,708","9","9","0","2,713","40,650","5,428","135","5,289","4"
"11/29/2020","51","Fairfield","2,088","1,844","244","3,370","156","110","46","26,526","42,817","59,506","2,191","57,237","78"
"11/29/2020","52","Farmington","503","466","37","1,972","33","29","4","9,202","36,078","21,597","552","21,001","44"
"11/29/2020","53","Franklin","51","51","0","2,638","0","0","0","560","28,971","1,064","61","1,003","0"
"11/29/2020","54","Glastonbury","651","603","48","1,887","81","64","17","11,677","33,855","24,272","760","23,479","33"
"11/29/2020","55","Goshen","48","45","3","1,667","1","1","0","1,131","39,284","2,078","62","2,009","7"
"11/29/2020","56","Granby","132","125","7","1,160","1","0","1","3,403","29,916","6,354","149","6,196","9"
"11/29/2020","57","Greenwich","1,609","1,488","121","2,565","56","47","9","23,010","36,683","41,480","1,882","39,553","45"
"11/29/2020","58","Griswold","229","227","2","1,976","4","2","2","5,180","44,690","9,909","260","9,647","2"
"11/29/2020","59","Groton","713","682","31","1,843","43","26","17","12,235","31,622","26,969","801","26,157","11"
"11/29/2020","60","Guilford","294","261","33","1,323","13","11","2","7,476","33,651","14,060","323","13,731","6"
"11/29/2020","61","Haddam","134","130","4","1,630","0","0","0","3,126","38,020","6,343","158","6,181","4"
"11/29/2020","62","Hamden","2,120","1,949","171","3,479","151","126","25","27,666","45,399","78,815","2,592","76,139","84"
"11/29/2020","63","Hampton","32","32","0","1,727","0","0","0","782","42,202","1,586","36","1,550","0"
"11/29/2020","64","Hartford","6,603","6,374","229","5,386","189","161","28","50,990","41,595","162,826","7,693","154,861","272"
"11/29/2020","65","Hartland","11","11","0","519","0","0","0","412","19,434","860","13","845","2"
"11/29/2020","66","Harwinton","83","75","8","1,529","3","1","2","1,929","35,525","3,952","99","3,845","8"
"11/29/2020","67","Hebron","141","131","10","1,487","2","1","1","3,181","33,548","6,025","153","5,864","8"
"11/29/2020","68","Kent","44","35","9","1,580","0","0","0","1,325","47,576","2,832","51","2,756","25"
"11/29/2020","69","Killingly","359","349","10","2,077","2","2","0","6,054","35,021","14,043","412","13,623","8"
"11/29/2020","70","Killingworth","73","71","2","1,146","3","3","0","2,195","34,458","4,113","87","4,022","4"
"11/29/2020","71","Lebanon","103","98","5","1,429","3","2","1","2,562","35,549","5,032","113","4,916","3"
"11/29/2020","72","Ledyard","241","237","4","1,635","6","4","2","6,003","40,737","11,270","278","10,989","3"
"11/29/2020","73","Lisbon","64","63","1","1,507","1","1","0","1,131","26,624","2,268","70","2,196","2"
"11/29/2020","74","Litchfield","137","129","8","1,686","2","2","0","3,297","40,568","6,575","151","6,414","10"
"11/29/2020","75","Lyme","23","21","2","984","0","0","0","662","28,315","1,144","22","1,122","0"
"11/29/2020","76","Madison","315","289","26","1,740","26","20","6","6,748","37,269","13,032","371","12,649","12"
"11/29/2020","77","Manchester","1,585","1,474","111","2,747","107","85","22","20,403","35,361","46,424","1,850","44,482","92"
"11/29/2020","78","Mansfield","679","594","85","2,630","3","2","1","11,000","42,608","38,619","658","37,950","11"
"11/29/2020","79","Marlborough","170","158","12","2,674","21","17","4","2,272","35,735","5,389","187","5,198","4"
"11/29/2020","80","Meriden","2,655","2,523","132","4,459","96","81","15","26,469","44,456","68,480","3,108","65,237","135"
"11/29/2020","81","Middlebury","191","173","18","2,471","3","1","2","2,978","38,520","7,308","229","7,060","19"
"11/29/2020","82","Middlefield","85","77","8","1,941","0","0","0","1,843","42,078","3,734","100","3,629","5"
"11/29/2020","83","Middletown","1,535","1,457","78","3,326","98","78","20","21,699","47,022","114,701","1,883","112,746","72"
"11/29/2020","84","Milford","1,352","1,205","147","2,473","94","81","13","16,961","31,029","34,234","1,586","32,604","44"
"11/29/2020","85","Monroe","419","390","29","2,152","8","6","2","6,366","32,696","11,321","461","10,837","23"
"11/29/2020","86","Montville","543","530","13","2,901","0","0","0","7,807","41,713","16,491","596","15,877","18"
"11/29/2020","87","Morris","28","28","0","1,238","0","0","0","773","34,173","1,585","32","1,553","0"
"11/29/2020","88","Naugatuck","1,143","1,071","72","3,653","44","39","5","10,668","34,096","28,941","1,445","27,392","104"
"11/29/2020","89","New Britain","3,449","3,261","188","4,760","111","88","23","28,370","39,156","69,598","4,030","65,416","152"
"11/29/2020","90","New Canaan","463","431","32","2,291","35","32","3","8,768","43,378","14,559","553","13,946","60"
"11/29/2020","91","New Fairfield","306","279","27","2,205","3","3","0","4,946","35,642","8,591","340","8,124","127"
"11/29/2020","92","New Hartford","112","109","3","1,675","2","2","0","2,314","34,615","4,322","135","4,177","10"
"11/29/2020","93","New Haven","4,909","4,545","364","3,764","126","111","15","54,231","41,582","139,217","5,795","133,299","123"
"11/29/2020","94","Newington","970","919","51","3,221","69","56","13","11,899","39,516","28,848","1,187","27,611","50"
"11/29/2020","95","New London","1,058","1,035","23","3,927","8","7","1","15,465","57,407","74,387","1,223","73,137","27"
"11/29/2020","96","New Milford","722","621","101","2,677","25","23","2","9,561","35,445","20,860","811","19,726","323"
"11/29/2020","97","Newtown","590","533","57","2,124","45","35","10","10,652","38,352","21,159","678","20,294","187"
